date,id,price,url
发标日期：2017-07-18,http://www.yidai.com/invest/a201707624882.html,"176,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707624442.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-20,http://www.yidai.com/invest/a201707624181.html,"84,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707623961.html,"24,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707622464.html,"90,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707619778.html,"60,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707618804.html,"70,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707617237.html,"44,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707616164.html,"94,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-18,http://www.yidai.com/invest/a201707615731.html,"73,000.00 元",https://www.yidai.com/invest/index.html?page=16
发标日期：2017-07-17,http://www.yidai.com/invest/a201707486081.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-14,http://www.yidai.com/invest/a201707485992.html,"33,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-17,http://www.yidai.com/invest/a201707485665.html,"160,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-14,http://www.yidai.com/invest/a201707484820.html,"75,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-14,http://www.yidai.com/invest/a201707484374.html,"170,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-14,http://www.yidai.com/invest/a201707483390.html,"50,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-14,http://www.yidai.com/invest/a201707483195.html,"55,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-20,http://www.yidai.com/invest/a201707483008.html,"150,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-14,http://www.yidai.com/invest/a201707482572.html,"53,000.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-19,http://www.yidai.com/invest/a201707482376.html,"52,500.00 元",https://www.yidai.com/invest/index.html?page=19
发标日期：2017-07-18,http://www.yidai.com/invest/a201707614447.html,"75,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-18,http://www.yidai.com/invest/a201707613959.html,"174,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-17,http://www.yidai.com/invest/a201707593351.html,"90,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-17,http://www.yidai.com/invest/a201707593232.html,"180,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-17,http://www.yidai.com/invest/a201707592772.html,"97,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-17,http://www.yidai.com/invest/a201707592537.html,"96,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-17,http://www.yidai.com/invest/a201707592379.html,"33,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-17,http://www.yidai.com/invest/a201707592005.html,"29,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-17,http://www.yidai.com/invest/a201707591993.html,"28,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-19,http://www.yidai.com/invest/a201707590905.html,"150,000.00 元",https://www.yidai.com/invest/index.html?page=17
发标日期：2017-07-14,http://www.yidai.com/invest/a201707482345.html,"49,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-14,http://www.yidai.com/invest/a201707482042.html,"60,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-14,http://www.yidai.com/invest/a201707481615.html,"104,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-14,http://www.yidai.com/invest/a201707481168.html,"50,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-14,http://www.yidai.com/invest/a201707477350.html,"165,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-14,http://www.yidai.com/invest/a201707476820.html,"120,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-14,http://www.yidai.com/invest/a201707474893.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-19,http://www.yidai.com/invest/a201707474618.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-19,http://www.yidai.com/invest/a201707474338.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-14,http://www.yidai.com/invest/a201707451652.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=20
发标日期：2017-07-13,http://www.yidai.com/invest/a201707451579.html,"45,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707450551.html,"35,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-14,http://www.yidai.com/invest/a201707450376.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707448642.html,"142,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707447300.html,"88,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707446488.html,"99,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707444182.html,"23,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707443836.html,"136,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707443302.html,"44,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-13,http://www.yidai.com/invest/a201707442989.html,"88,000.00 元",https://www.yidai.com/invest/index.html?page=21
发标日期：2017-07-12,http://www.yidai.com/invest/a201707407437.html,"80,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-12,http://www.yidai.com/invest/a201707407242.html,"52,000.00 元",https://www.yidai.com/invest/index.html?page=23
发标日期：2017-07-12,http://www.yidai.com/invest/a201707406292.html,"136,000.00 元",https://www.yidai.com/invest/index.html?page=23
